Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists_Song
OMG,NewJeans,NewJeans 'OMG',45ozep8uHHnj5CCittuyXj,65FftemJ1DbbZ45DUfHJXE,,2023-01-02,212253,,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,NewJeans OMG
I Love My Body,HWASA,I Love My Body,7Lbc8drIJGlYLT4hdcBvre,0pHylQR53epYtRcVIhUSCh,,2023-09-06,150176,,0.806,0.612,6,-3.249,0,0.0465,0.0547,4.16e-06,0.0843,0.462,140.014,HWASA I Love My Body
Fact Check,NCT 127,Fact Check - The 5th Album,0BJU07UQiBbB2bLLJg2ktr,5EtiQveQFQy0R05hLVDyKv,,2023-10-06,184653,,0.758,0.908,5,-2.652,0,0.113,0.0768,0.0,0.257,0.572,130.012,NCT 127 Fact Check
Off The Record,IVE,Off The Record,7qch1xWGWuU5VxZEYBF5KW,3G7MgLuWLzUJQflWOCDZit,,2023-10-06,188733,,0.767,0.745,10,-5.338,1,0.0449,0.101,0.0,0.192,0.842,107.984,IVE Off The Record
S-Class,Stray Kids,5-STAR,3Pel3gWsPxVpZVrciU0Fm6,3gTQwwDNJ42CCLo3Sf4JDd,,2023-06-02,195689,,0.886,0.781,5,-1.837,0,0.333,0.0895,0.0,0.0715,0.672,104.996,Stray Kids S-Class
Back for More (with Anitta),"TOMORROW X TOGETHER, Anitta",Back for More (with Anitta),5zhfCotijpaEJfQNVAC8mV,6uTPA1xlcsk6dbchB2dhzl,,2023-09-15,131038,,0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,"TOMORROW X TOGETHER, Anitta Back for More (with Anitta)"
Chili,HWASA,Chili,1vybbGeB3hmgVpEiTDZfgK,253P6uwLnelVQ6MdwXMIJk,,2023-10-04,135429,,0.604,0.814,8,-2.99,0,0.318,0.104,1.76e-06,0.0687,0.701,103.243,HWASA Chili
To. X,TAEYEON,To. X - The 5th Mini Album,0VciVDVU6NoqtQ0WAIlTmD,2gyCwrOcC6JBoaJ8JGJ7T8,,2023-11-27,170387,,0.835,0.587,8,-5.814,1,0.08,0.396,4.09e-06,0.0862,0.646,97.03,TAEYEON To. X
Standing Next to You (Usher Remix),"Jung Kook, USHER",Standing Next to You (Usher Remix),3bKfV6NFUOd6KMCkDJyEbh,0VPFT123HKoQ2J6ipeDcI1,,2023-12-01,214760,,0.661,0.823,9,-4.329,0,0.127,0.0536,0.0,0.369,0.761,105.993,"Jung Kook, USHER Standing Next to You (Usher Remix)"
Crazy Form,ATEEZ,THE WORLD EP.FIN : WILL,1r0F1EzzNOaJyB7U0Jp5RH,2KoeSRTm9cRulYnkaEyUaP,,2023-12-01,198366,,0.83,0.791,5,-5.185,0,0.049,0.027,0.0,0.343,0.466,119.024,ATEEZ Crazy Form
"Whenever, Wherever",Roy Kim,Roy Kim X MY DEMON,1JUS6lZNF4j7AHmRew2kLq,1bWp8huMMumBSVfllWeRCw,,2023-12-01,220773,,0.447,0.39,1,-7.011,1,0.0297,0.787,0.0,0.185,0.255,126.059,"Roy Kim Whenever, Wherever"
A Cup of Latte (Feat. LEE JUNHYUK of MIRAE),"HYOJUNG, YUBIN (OH MY GIRL), LEE JUNHYUK",A Cup of Latte,4MhVWXVdnXYIdXrCQSxVVP,3Lilr0pJ7TEDIIhe3MOYXd,,2023-12-01,207853,,0.707,0.879,6,-3.215,1,0.0418,0.32,0.0,0.214,0.852,107.964,"HYOJUNG, YUBIN (OH MY GIRL), LEE JUNHYUK A Cup of Latte (Feat. LEE JUNHYUK of MIRAE)"
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),48WZeaYPPttAD82OVneDb4,4VkEuYHhqqLXSYNj0LOH0m,,2023-11-30,227411,,0.702,0.769,6,-3.237,0,0.0861,0.0323,0.0,0.193,0.479,115.679,Solar Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong)
What's My Name,MAVE:,MAVE: 1st EP 'What's My Name',4WGin9vdvgxIa2dSbxUuec,2Bc9du4VY4XIx79L4XZqug,,2023-11-30,208107,,0.581,0.807,6,-3.777,1,0.0795,0.0314,0.0,0.0762,0.449,169.781,MAVE: What's My Name
Baggy Jeans - KIM MINCHEOL & HAYATE Remix,"NCT U, KIM MINCHEOL & HAYATE",iScreaM Vol.27 : Baggy Jeans Remixes,1WiGUxmUf3kqrl144mxTpq,7zxw70wfBUsKWmOXS3fkq4,,2023-11-30,188077,,0.587,0.94,10,-4.003,0,0.109,0.0101,0.00325,0.3,0.723,91.515,"NCT U, KIM MINCHEOL & HAYATE Baggy Jeans - KIM MINCHEOL & HAYATE Remix"
"0 (Feat. Soojin Lee, SeongSu Kim)","Add All Ears, 이수진, 김성수",0,37uAJ3skc1tP0g9LLHGAF7,2wIRxdAKwSyC43HNNdtOSr,,2023-11-30,229336,,0.605,0.506,5,-6.812,0,0.0395,0.634,0.0221,0.13,0.487,170.139,"Add All Ears, 이수진, 김성수 0 (Feat. Soojin Lee, SeongSu Kim)"
Winter Love Song,Izykite,Winter Love Song,0FC5QSHZdURNeHbhwqHJtt,4z4dS537WB1sA1wAcRbqBC,,2023-11-30,196973,,0.585,0.506,5,-5.996,1,0.0248,0.797,0.000751,0.206,0.404,104.919,Izykite Winter Love Song
Sun Flower(2023),LAS,Sun Flower(2023),1y9HApij287JgUX2HTw64R,4VD9IcIhPXIADBlsRjhGgw,,2023-11-30,226520,,0.631,0.806,11,-4.058,1,0.0383,0.0999,0.0,0.329,0.515,132.177,LAS Sun Flower(2023)
I’m So Happy For You,MRT,I’m So Happy For You,0YKwAxrDOIZ4Y3NjxDd4Vf,7ugtFNG5IdLbhngyuvXgNb,,2023-11-30,215973,,0.615,0.553,0,-5.799,1,0.0353,0.551,0.0,0.26,0.481,75.991,MRT I’m So Happy For You
After All This Time,Kim Dong Ryul,After All This Time,6cpEkxNAxbC0iPMrtn8BvN,0ubeu6gkOuh7u2bSI1JVLQ,,2023-11-29,205973,,0.387,0.288,7,-10.148,1,0.0516,0.841,1.48e-05,0.101,0.15,97.538,Kim Dong Ryul After All This Time
Ticket,MEENOI,Ticket,5wqXWMT3bcTrsHqSd8WDXG,3DJ8TbneHyqIwTbT84j0Lc,,2023-11-29,136680,,0.809,0.698,4,-5.737,0,0.359,0.294,7.07e-05,0.0676,0.757,100.081,MEENOI Ticket
Nothing But You (Korean Ver.),Lee Junho,Nothing But You (Korean Ver.),0p2FzdABxb9ptQE69TFevx,0f0hE8jWYBpJC2JEZEc2MV,,2023-11-29,244645,,0.681,0.887,4,-3.325,1,0.0326,0.0712,0.0,0.214,0.441,130.033,Lee Junho Nothing But You (Korean Ver.)
RollerCoaster,SAAY,RollerCoaster,5ik0s7tQaOdNs1OPBmogBe,1KrLj4XwEKHmHTbMLxOb29,,2023-11-29,200987,,0.526,0.817,9,-3.554,1,0.121,0.0186,0.0,0.125,0.617,92.684,SAAY RollerCoaster
Come Back To Me,Grizzly,Come Back To Me,0ECBaLwr6k6f7I3qL6Qbio,5z3Us9Kvi7n3ic6ANbnioq,,2023-11-29,226187,,0.682,0.578,10,-5.039,1,0.0334,0.752,0.0,0.108,0.498,131.86,Grizzly Come Back To Me
By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),SEOLA,By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),4KjhisTl80v6Uu9w1Y01mu,4Xsa6atNGdwG3U85u2FZcV,,2023-11-29,209052,,0.625,0.449,10,-5.323,1,0.0295,0.395,0.0,0.119,0.167,137.898,SEOLA By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack)
Monthly Project 2023 October Yoon Jong Shin - Back Then,Yoon Jong Shin,Monthly Project 2023 October Yoon Jong Shin - Back Then,7J017Bb4cbEKuJ5recb3is,4vj2vvR7ZvKo94JVg43A2H,,2023-11-29,324107,,0.462,0.758,5,-5.392,1,0.0394,0.287,0.0,0.33,0.386,139.525,Yoon Jong Shin Monthly Project 2023 October Yoon Jong Shin - Back Then
Happy B!tch (Feat. Lee Young Ji),"Jambino, Lee Young Ji",Happy B!tch,3MHNvn8KIKvyr7ycCFCA60,4OcM3qEtneo7qJZ3TFQct1,,2023-11-29,156168,,0.849,0.52,1,-7.023,1,0.16,0.0448,0.0,0.0952,0.567,131.802,"Jambino, Lee Young Ji Happy B!tch (Feat. Lee Young Ji)"
In Your Eyes,LEE RAON,In Your Eyes,2Er6dbvsHOLCSlneaLJBvT,7EfkxWifVQIY9tod5o5PNF,,2023-11-29,207833,,0.461,0.221,1,-6.554,1,0.0376,0.885,0.0,0.0978,0.434,133.83,LEE RAON In Your Eyes
거짓말인데,Sondia,"이재, 곧 죽습니다 OST Part.1",6m5RUgmsn9zxWVJI90VjfM,1alGLSgUWkMUjlITR8nx9x,,2023-11-29,214172,,0.449,0.327,8,-9.483,1,0.0539,0.836,0.0,0.127,0.149,135.712,Sondia 거짓말인데
Imagine,Byeol Eun,"Imagine (from ""A Good Day to be a Dog"" Original Television Sountrack, Pt. 4)",0QaV3fLdt1NMWRGIHLSgut,2wjpHP2YJutmYisQ0hLM3S,,2023-11-29,263213,,0.27,0.428,11,-6.586,1,0.0317,0.578,0.0,0.178,0.318,168.042,Byeol Eun Imagine
All I Want Is You (Kor Ver.),drewboi,All I Want Is You,0BQkyvuARI1ivGWanioXoS,5Va8jYJe3oELpdqdxlV9Ty,,2023-11-29,197902,,0.759,0.629,5,-5.66,0,0.0383,0.0853,0.0,0.411,0.748,124.062,drewboi All I Want Is You (Kor Ver.)
BEFORE,"PERC%NT, Jang yezi",BEFORE,5oClvYdokSPyJks3bG4kmT,6gfZOhqldAGMhJkIAoYpmG,,2023-11-29,186667,,0.732,0.542,4,-7.595,0,0.0736,0.646,0.000828,0.105,0.25,90.124,"PERC%NT, Jang yezi BEFORE"
미쳐버리겠다 (MAD),BE'O,미쳐버리겠다 (MAD),1CdiLd2ENEFje7ux0G23KT,7n1yuwnzs5jTEitJ7eecS8,,2023-11-28,197373,,0.644,0.81,0,-3.582,1,0.0976,0.111,0.0,0.153,0.843,140.021,BE'O 미쳐버리겠다 (MAD)
Draw,TAEMIN,Draw (No Office Romance! X TAEMIN) (Original Webtoon Soundtrack),1IPkQ6fwPWjS6UPE6gV8Po,6tb0S6rSzgrf5sgeUPL8sr,,2023-11-28,243867,,0.482,0.508,10,-7.371,1,0.0273,0.765,0.0,0.106,0.393,133.784,TAEMIN Draw
Baby Baby,Nam Woo-hyun,WHITREE,2OcT3zvDjCD35RMmoCfTh7,41WHWQcJ0Xp4EzO9Q0cnR3,,2023-11-28,201773,,0.66,0.821,6,-3.587,1,0.0333,0.256,0.0,0.332,0.511,116.966,Nam Woo-hyun Baby Baby
Really,Gwangil Jo,Really,339QL54Lg6KtxDzli1BW5N,5cLfswgYSyus6jTWHXEhdF,,2023-11-28,138937,,0.589,0.875,6,-3.117,1,0.366,0.0387,0.0,0.0693,0.846,140.124,Gwangil Jo Really
Sound of your heart,Seori,Tell Me That You Love Me Pt. 1 (Original Soundtrack),5fZKFbeHsppMiXKKJ5PmrX,3aC5bdpXLshTQQb7IiCuIR,,2023-11-28,251467,,0.486,0.262,1,-10.018,1,0.0306,0.873,1.08e-06,0.0885,0.23,115.916,Seori Sound of your heart
5PACE (feat. VINXEN),"Yescoba, VINXEN",5PACE,244P6JTzxdIWvsiKohrEGz,0wsjBPgQr1dVorwumKVAoY,,2023-11-28,187500,,0.811,0.893,10,-4.129,0,0.0905,0.0182,5.44e-06,0.0729,0.719,135.014,"Yescoba, VINXEN 5PACE (feat. VINXEN)"
Until The End,Park Eunbin,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.5,0u5Sm0ZblxRv5Km3W6fomi,0LG5FfYTkos8XQituzaGX1,,2023-11-28,196387,,0.444,0.591,7,-5.097,1,0.0947,0.727,0.0,0.0979,0.481,172.427,Park Eunbin Until The End
MAGIC,Park kang hyun,Music Collaboration-MAGIC,6CR946phNnK0cI2Qnw4L1O,6OhYnnNVRvLRBy580Wit9k,,2023-11-28,190980,,0.634,0.831,11,-2.148,0,0.0725,0.124,0.0,0.343,0.734,92.954,Park kang hyun MAGIC
Mirror (Feat. Jeebanoff),"Summer Soul, jeebanoff",Mirror (Feat. Jeebanoff),3XnEjFxrg6ACxDPzyA1sdF,3HLIkvFuHkluaxMYci0YHK,,2023-11-28,196615,,0.718,0.697,0,-5.079,0,0.0432,0.0452,0.000552,0.0977,0.621,129.992,"Summer Soul, jeebanoff Mirror (Feat. Jeebanoff)"
"Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)","hyeminsong, 그냥노창, 넉살, Khundi Panda",Goodnight Goodnight,7buLuCNsETm2WMH91r0aHe,2qPWm6mA7mykDEzCUEFlTp,,2023-11-28,205347,,0.824,0.773,0,-4.657,1,0.147,0.471,0.0,0.339,0.368,124.034,"hyeminsong, 그냥노창, 넉살, Khundi Panda Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)"
연정,Yang Ji Eun,연정,4tZRFNn3XUf2p8KSHbrmE9,07NpE8uAlIFyKvB0lseWCg,,2023-11-28,180240,,0.364,0.47,2,-5.304,1,0.0394,0.373,0.0,0.369,0.227,142.772,Yang Ji Eun 연정
Don't Say (feat. Kid Milli),"Moon Sujin, Kid Milli",Don't Say,5fmxVDAV3uX0RmdRZljMox,7r5aWRSv5sUg9uhehASb04,,2023-11-28,151240,,0.707,0.93,1,-5.136,1,0.0485,0.264,0.000363,0.0717,0.902,129.997,"Moon Sujin, Kid Milli Don't Say (feat. Kid Milli)"
Papa Noel,TRI.BE,The Little Drummer Girls,1HdWsKq4y3YaW4W20uWV33,5IFbfoMpRvEXHbUBQq3yK5,,2023-11-28,145947,,0.771,0.984,2,-2.732,1,0.0449,0.0102,0.194,0.349,0.926,117.989,TRI.BE Papa Noel
the scars,Bily Acoustie,the scars,2r5WEnsNdjDkUFzGKRm8bH,4nDfMQZhA0gRe3FLfZOHdh,,2023-11-28,230510,,0.285,0.551,10,-5.48,1,0.0352,0.335,0.0,0.146,0.18,140.309,Bily Acoustie the scars
"Last day, first light",heyden,"Last day, first light",53enXj3fXqEEMAKkHS4dGC,1o7CJAgbJlbUsNnSZF5Uxy,,2023-11-28,190200,,0.583,0.353,9,-10.909,1,0.0378,0.66,6.23e-06,0.107,0.234,134.926,"heyden Last day, first light"
Must Have Love,ATBO,MUST HAVE,0p1vF2SctjpmMLekoIBEcO,3fixP4VxUKRRg7i8WeViuL,,2023-11-27,196920,,0.563,0.947,1,-3.069,1,0.112,0.0569,0.0,0.0949,0.684,79.028,ATBO Must Have Love
Smile!,Juju B. Goode,Smile! You're On Camera,5XbzCJBgVE0CUWnoXrFKSm,6Khapx3MSeJU3CAICxVeSv,,2023-11-24,215814,,0.548,0.898,4,-4.571,1,0.0503,0.00439,0.0,0.459,0.531,127.977,Juju B. Goode Smile!
장마 Rainy Season,JEONGMILLA,리버사이드 RiverSide,2n7gHWvZh3uVRLynD8O3lr,2Vvl3BfXWpuuCVMkScEYpC,,2023-11-27,328250,,0.657,0.363,8,-10.858,1,0.0394,0.644,0.216,0.376,0.417,132.149,JEONGMILLA 장마 Rainy Season
Evidence (Feat. JUSTHIS),"kitsyojii, JUSTHIS",#freekitsyojii,2EhSBUIg9y2dG3dk0YX0G5,5xxnJvd8x4oMmGLirM2OFt,,2023-11-27,220080,,0.643,0.934,5,-2.888,0,0.077,0.329,0.0,0.205,0.656,142.026,"kitsyojii, JUSTHIS Evidence (Feat. JUSTHIS)"
Always In My Heart,"Hyun.O, SoYeon",Always In My Heart - high seAson,19hlUCjTow3v6CHSruiSaL,7qYjNZ2fwmhuOu3rC1nWVx,,2023-11-27,212667,,0.557,0.733,9,-5.377,1,0.0625,0.417,0.0,0.0761,0.383,90.042,"Hyun.O, SoYeon Always In My Heart"
Crush!,xooos,Crush!,0clcYq3eLhpPzTF4TCp8XB,6lZrMteR4f7nHrNW4ot3H1,,2023-11-27,128080,,0.819,0.795,4,-5.137,0,0.0316,0.164,0.0,0.0631,0.823,121.981,xooos Crush!
the soul savior ~ I don't need a superman,Billlie,'the Billlie's odditorium' the first edition,3vVrlzTwkVbLfyOQTovk06,5YKks6WSGtM1UzC5peS5gj,,2023-11-27,215592,,0.572,0.899,10,-4.455,0,0.145,0.0214,0.0,0.198,0.548,160.085,Billlie the soul savior ~ I don't need a superman
Love Me Even If I Die,YLN Foreign,Love Me Even If I Die,3Hr5U0fsPeSUYm5dJvsqrn,0B5v4w14Pw1E75Ia5AVeTM,,2023-11-27,136619,,0.737,0.668,1,-5.269,1,0.121,0.0718,0.0,0.0681,0.243,171.982,YLN Foreign Love Me Even If I Die
Say I Love You,INSEONG (SF9),The Matchmakers OST Part.3,20Imr9z4eOp1tuTteP1QqG,5i8STiO3UGUvAzg6QCjM18,,2023-11-27,214333,,0.437,0.661,7,-4.111,1,0.0295,0.164,0.0,0.329,0.351,139.705,INSEONG (SF9) Say I Love You
Like A Movie,Piano Man,Like A Movie,0sdHbRYzwbyCa9vOYs2PUt,7wm1ZU0uX73JLM0kjAMxvo,,2023-11-26,208841,,0.606,0.686,3,-3.902,1,0.0315,0.545,0.0,0.18,0.436,87.064,Piano Man Like A Movie
You're leaving like the season,Sandeul,CASTAWAY DIVA OST Part.9,2CMMWmUcim52sqmzOR712T,1Pa3xyjrAzYyrkhxDJeLMw,,2023-11-25,266627,,0.568,0.525,11,-7.1,1,0.0298,0.484,0.0,0.249,0.35,131.783,Sandeul You're leaving like the season
Our Night is more beautiful than your Day,NewJeans,NewJeans X MY DEMON,31chdu7JhVd0sC9X7sURNb,11YovYUVkZdLyOFncbecWL,,2023-11-24,192412,,0.487,0.346,10,-8.82,1,0.043,0.578,0.0,0.111,0.193,104.975,NewJeans Our Night is more beautiful than your Day
Jingle Bell Rock,aespa,Jingle Bell Rock,7dSaBwUid0hjWdJ5QzIKyu,0ijCESscFXtRc0dtDgu1Uv,,2023-11-24,130613,,0.791,0.725,6,-4.154,1,0.158,0.0987,0.0,0.118,0.678,140.06,aespa Jingle Bell Rock
Seoul Tango,"PATEKO, Jayci yucca, Kid Wine",Seoul Tango,41tzoINGXBm7H2fSCZykQr,0x5oxc3pAFlZLqmqRMRKhq,,2023-11-24,162353,,0.733,0.59,0,-6.044,0,0.0249,0.406,0.0,0.15,0.46,102.01,"PATEKO, Jayci yucca, Kid Wine Seoul Tango"
Sleep,GEMINI,Sleep,6iap0f96nMrJ30TDGVz8Uz,76JrGQqPhi5WnVjuvNGMtK,,2023-11-24,146147,,0.778,0.306,4,-11.034,0,0.0428,0.519,0.0951,0.345,0.265,109.977,GEMINI Sleep
Double of Nothing,Norazo,"Boyhood (Original Television Soundtrack), Pt.1",4tvzyPTKH4gohKHZUbTiOc,3fpp2W8E759oWRg5PlmshB,,2023-11-24,168267,,0.763,0.799,5,-2.685,1,0.184,0.039,0.0,0.167,0.866,140.039,Norazo Double of Nothing
3D (Justin Timberlake Remix),"Jung Kook, Justin Timberlake",3D (Justin Timberlake Remix),4SNBgrYqk2aV4LyXbTSkYA,2mHw0KoEyDw8Yaw3yPoke6,,2023-11-24,160942,,0.817,0.854,1,-3.28,1,0.0613,0.0429,0.0,0.117,0.884,108.991,"Jung Kook, Justin Timberlake 3D (Justin Timberlake Remix)"
It's okay,RYEOWOOK,It's okay,74DHtTm05OxjkGVLUa4GjE,4B4Fi07IQMGEjvCFis7KTS,,2023-11-20,277672,,0.391,0.347,10,-7.637,1,0.0296,0.651,3.1e-05,0.13,0.124,133.938,RYEOWOOK It's okay
A WINTER BLANKET,87dance,A WINTER BLANKET,1s4gdKARJpwWy8FQ9jhjlV,29ZKsLCVZWoEaRdcerdSMq,,2023-11-24,273529,,0.34,0.522,9,-7.68,1,0.0301,0.106,0.0157,0.124,0.196,101.698,87dance A WINTER BLANKET
Biscuit,CHANMINA,Biscuit,6P68HkiZanv6UJSSklu4jg,4VerfQl7Y8UphNFBWEKMtV,,2023-11-24,204881,,0.702,0.725,0,-6.317,1,0.0505,0.00843,0.000139,0.187,0.668,124.078,CHANMINA Biscuit
구름 Cloud,Budung,구름 Cloud,0y5Up2L60V9UtkzscQbBvV,5KPy1wEZOsLunHAwyOzLoB,,2023-11-24,217067,,0.291,0.418,6,-5.295,1,0.0298,0.811,7.1e-06,0.128,0.423,169.237,Budung 구름 Cloud
Whitewood (Feat. ecru),"SOIN, ecru",Whitewood (Feat. ecru),0AgLJNRvOHAEiPxS7A0FaU,5peCLcl6MN1A7BtTviSpQE,,2023-11-24,231040,,0.416,0.382,2,-9.502,1,0.0403,0.492,3.85e-06,0.193,0.282,139.803,"SOIN, ecru Whitewood (Feat. ecru)"
Star Plaza,Chaboom,Star Plaza,0uen86EUKOR1Q3HUFCRNlB,4Pa2drQdNFk1xYPkAj8ArJ,,2023-11-24,167368,,0.722,0.77,2,-5.415,1,0.343,0.0904,0.0,0.0877,0.276,151.811,Chaboom Star Plaza
ICN > YVR,BIG Naughty,ICN > YVR,4bp6czKexS1MZ5wwKJ27yi,3SJuomeDUOX6OAWwhH973s,,2023-11-23,145707,,0.583,0.71,5,-3.878,1,0.0349,0.301,0.0,0.546,0.355,135.826,BIG Naughty ICN > YVR
Joka (Feat. Mommy Son),"Mad Clown, Mommy Son",Joka (Feat. Mommy Son),33XBIAjZa0RJSfXworyYdY,7CI1d4tLSat7LRVejFDtLU,,2023-11-23,176547,,0.924,0.725,11,-3.533,1,0.248,0.2,8.24e-05,0.102,0.66,103.051,"Mad Clown, Mommy Son Joka (Feat. Mommy Son)"
Perfect Night (Holiday Remix),LE SSERAFIM,Perfect Night (Holiday Remix),0YaaIvxu7OH0OxUSnM9WFH,40CJrEAyXS8qe0BBFbYbJO,,2023-11-23,162337,,0.617,0.885,2,-5.788,0,0.0337,0.00511,0.0,0.201,0.868,134.012,LE SSERAFIM Perfect Night (Holiday Remix)
OOTD,Dreamcatcher,[VillainS],1GWC45tJrcKctt6qtFQHB7,2PSqR2dQWllqSPHeUdCp1S,,2023-11-22,176570,,0.499,0.839,8,-4.131,1,0.086,0.00614,0.0,0.467,0.86,176.181,Dreamcatcher OOTD
Potential,FANTASY BOYS,Potential,2Wq1yffTtQtACY7olaf0OY,2Mt0FdtzRrUgoE3PvFEfyB,,2023-11-23,218707,,0.712,0.709,4,-5.956,0,0.0537,0.162,3.59e-06,0.151,0.432,110.019,FANTASY BOYS Potential
Only One,BANG YEDAM,ONLY ONE,1gh4MsmIImvxnpiDELpt6S,00Ba2PRFeih7voe93Bf5mk,,2023-11-23,190640,,0.747,0.763,2,-3.306,0,0.0544,0.261,0.0,0.12,0.52,94.959,BANG YEDAM Only One
Your Breath,GB9,"Moon in the day, Pt. 4 (Original Soundtrack)",0eegTTrNJB7gKdhqJCYS7w,44yEKOyME3YG3YokKoo8j3,,2023-11-23,238827,,0.362,0.465,3,-6.359,1,0.0356,0.585,0.0,0.106,0.24,128.118,GB9 Your Breath
BETTER OFF (Feat. gamma) (Prod. EDDY),"unofficialboyy, gamma",TRUE,6ApVF31xVwZCBV7erw2tVI,6x3KkLDW93DCUGB5kpUicD,,2023-11-23,266896,,0.795,0.635,4,-5.432,0,0.173,0.319,0.0,0.35,0.428,145.007,"unofficialboyy, gamma BETTER OFF (Feat. gamma) (Prod. EDDY)"
Whisper,SBGB,Someone's playlist,4iDuyyDD5SG2hTGvxJhrCN,10NGaNLmR7mpvM8HsN5I9j,,2023-11-23,216619,,0.541,0.38,8,-8.164,1,0.0299,0.803,0.0,0.207,0.34,108.169,SBGB Whisper
I YA E YA (MBTI),Seen Hyun Hee,I YA E YA (MBTI),0kKwiOuHCJyNtnJ4r48Bqd,2BfPv1y4fX0BkfCuEvqKLx,,2023-11-23,171307,,0.796,0.9,9,-3.86,1,0.124,0.0368,3.41e-06,0.0154,0.964,162.077,Seen Hyun Hee I YA E YA (MBTI)
My Love Song,YeonJeong,If I Draw Love As A Person,0MbKqNpvsbdHiYZnY18SaL,0mD1a2CGsRlS5lSc2ma219,,2023-11-23,218587,,0.546,0.416,9,-6.224,1,0.0269,0.778,2.17e-05,0.089,0.135,74.846,YeonJeong My Love Song
I will love you,amin,"zoo in the city, zoo 35th Anniversary Pt.3",7dUUqwpVPexP2JiEOBOOHq,4g2nB7uCU2ICnAiuVES67H,,2023-11-23,187602,,0.632,0.743,3,-4.524,1,0.0287,0.469,0.0,0.304,0.8,99.976,amin I will love you
Small Consolation,Sunjin,"Love Interference 2023 (Original Television Soundtrack), Pt.28",1EZO360CZV1bL4SW5pGsvb,6mU5CzTkeLHPvWDACMSfmP,,2023-11-23,237277,,0.523,0.397,6,-5.546,1,0.0376,0.827,0.0,0.342,0.424,133.331,Sunjin Small Consolation
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,DIPUC,0uILq67uqPW7v9ok3wWeaI,3V218OIxjX2iBvy6ufNhNu,,2023-11-23,204367,,0.451,0.306,9,-8.74,0,0.0621,0.793,2.24e-06,0.127,0.137,128.159,"cacophony 당겨요, 바로 지금 Draw The Bow Right Now"
By your side,Na Go Eun,By your side,1IPhcJ1QPd88T1KpZCRCCa,0CNEESKVtSFkpBdrJG3tjr,,2023-11-23,221080,,0.328,0.573,3,-4.598,1,0.03,0.389,0.0,0.11,0.245,150.868,Na Go Eun By your side
Intro session : Humanoid operational,cotoba,Humanoid operational,1b9LiPs75E06vfgeDHqzdn,7tJ7rop5FT0hWg82n7s5oE,,2023-11-23,134000,,0.388,0.95,2,-3.063,1,0.19,0.00145,9.77e-06,0.123,0.427,184.986,cotoba Intro session : Humanoid operational
BLOODY (Feat. Microdot),"Kim Boa, Microdot",BLOODY,2sqidMh9YCbs6M2CD72h4v,5zYU5fZGobcHqr3ORZWnSu,,2023-11-23,191200,,0.693,0.742,8,-4.778,1,0.262,0.475,0.0,0.115,0.634,93.056,"Kim Boa, Microdot BLOODY (Feat. Microdot)"
Just (feat. CloveR & SIM2),"merrymerryseoul, CloveR, SIM2",What I wanted to tell you,4jKXI9McQE0BoiqD7T2KcZ,2iCmZyJhun86yPLFB9zGLp,,2023-11-23,169143,,0.713,0.526,10,-7.594,1,0.0537,0.52,0.0,0.339,0.322,105.181,"merrymerryseoul, CloveR, SIM2 Just (feat. CloveR & SIM2)"
In The Head,Kai,In The Head,2RYq64m37uOKmmeEL5uF3g,7n8CUH5iMozYbk1v9NYH2C,,2023-11-23,368682,,0.664,0.0889,1,-16.113,1,0.036,0.961,0.279,0.118,0.187,89.963,Kai In The Head
Never say,CANDO,잉어님과 떡볶이 OST Part.24 (Soundtrack),1KYa1Zcm38TDO0xIO2kehB,0g123qCff4LxJwlOakrrEZ,,2023-11-23,243765,,0.42,0.435,5,-5.672,1,0.0275,0.779,3.72e-05,0.124,0.195,125.91,CANDO Never say
The Secret Between Us,MeloMance,"The Secret Between Us (from ""A Good Day to be a Dog"" Original Television Sountrack, Pt. 3)",2tBpgbdd4eCcmHm5I0ormj,5JWY6YpiWNxlyH5zI6KNcY,,2023-11-22,192200,,0.575,0.597,8,-4.714,1,0.0234,0.499,0.0,0.118,0.422,92.496,MeloMance The Secret Between Us
ODD-VENTURE,MCND,ODD-VENTURE,4dnRFripiPgsKl90ULXuYN,4Qph4A9VjmB9c5W1XFoWY4,,2023-11-22,195760,,0.644,0.938,0,-3.234,1,0.0655,0.0504,0.0,0.371,0.765,92.545,MCND ODD-VENTURE
